locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOEPCFOF_04542	CDS	1047	nicX	1.13.11.9	COG2309	2,5-dihydroxypyridine 5,6-dioxygenase
DOEPCFOF_04543	CDS	768	ssuC_4		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
DOEPCFOF_04544	CDS	786	ssuC_5		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
DOEPCFOF_04545	CDS	846	cmpD_3	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
DOEPCFOF_04546	CDS	147				hypothetical protein
DOEPCFOF_04547	CDS	1695	ilvD_3	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
DOEPCFOF_04548	CDS	999	ssuA_5			Putative aliphatic sulfonates-binding protein
DOEPCFOF_04549	CDS	909	glxR_3	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
DOEPCFOF_04550	CDS	558	C1-hpah_1	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
DOEPCFOF_04551	CDS	1200	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
DOEPCFOF_04552	CDS	1263	frc_4	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
DOEPCFOF_04553	CDS	378				hypothetical protein
DOEPCFOF_04554	CDS	300				hypothetical protein
DOEPCFOF_04555	CDS	198				hypothetical protein
DOEPCFOF_04556	CDS	1527	otcC_1	1.14.13.38		Anhydrotetracycline monooxygenase
DOEPCFOF_04557	CDS	198				hypothetical protein
DOEPCFOF_04558	CDS	288				hypothetical protein
DOEPCFOF_04559	CDS	1029				IS110 family transposase ISMlo2
DOEPCFOF_04560	CDS	846				hypothetical protein
DOEPCFOF_04561	CDS	189				hypothetical protein
DOEPCFOF_04562	CDS	201				hypothetical protein
DOEPCFOF_04563	CDS	225				hypothetical protein
DOEPCFOF_04564	CDS	195				hypothetical protein
DOEPCFOF_04565	CDS	216				hypothetical protein
DOEPCFOF_04566	CDS	249				hypothetical protein
DOEPCFOF_04567	CDS	105				hypothetical protein
DOEPCFOF_04568	CDS	201				hypothetical protein
DOEPCFOF_04569	CDS	177				hypothetical protein
DOEPCFOF_04570	CDS	432				hypothetical protein
DOEPCFOF_04571	CDS	186				hypothetical protein
DOEPCFOF_04572	CDS	1287	mntH_4		COG1914	Divalent metal cation transporter MntH
DOEPCFOF_04573	CDS	102				hypothetical protein
DOEPCFOF_04574	CDS	189				hypothetical protein
DOEPCFOF_04575	CDS	285				hypothetical protein
DOEPCFOF_04576	CDS	543				hypothetical protein
DOEPCFOF_04577	CDS	1272				hypothetical protein
DOEPCFOF_04578	CDS	975	arcA	3.5.3.1		Arginase
DOEPCFOF_04579	CDS	261				hypothetical protein
DOEPCFOF_04580	CDS	2745				hypothetical protein
DOEPCFOF_04581	CDS	1251				hypothetical protein
DOEPCFOF_04582	CDS	1797				hypothetical protein
DOEPCFOF_04583	CDS	831				hypothetical protein
DOEPCFOF_04584	CDS	342				hypothetical protein
DOEPCFOF_04585	CDS	186				hypothetical protein
DOEPCFOF_04586	CDS	465				hypothetical protein
DOEPCFOF_04587	CDS	357				hypothetical protein
DOEPCFOF_04588	CDS	576				hypothetical protein
DOEPCFOF_04589	CDS	534				hypothetical protein
DOEPCFOF_04590	CDS	609				hypothetical protein
DOEPCFOF_04591	CDS	276				hypothetical protein
DOEPCFOF_04592	CDS	975		1.3.1.103		2-haloacrylate reductase
DOEPCFOF_04593	CDS	186				hypothetical protein
DOEPCFOF_04594	CDS	948				hypothetical protein
DOEPCFOF_04595	CDS	1380				hypothetical protein
DOEPCFOF_04596	CDS	183				hypothetical protein
DOEPCFOF_04597	CDS	222				hypothetical protein
DOEPCFOF_04598	CDS	1014	amiF_2	3.5.1.49	COG0388	Formamidase
DOEPCFOF_04599	CDS	1320	dctA_3			C4-dicarboxylate transport protein
DOEPCFOF_04600	CDS	1320				hypothetical protein
DOEPCFOF_04601	CDS	1380	hyuC_2	3.5.1.87		N-carbamoyl-L-amino-acid hydrolase
DOEPCFOF_04602	CDS	1113				Purine-binding protein
DOEPCFOF_04603	CDS	1113				hypothetical protein
DOEPCFOF_04604	CDS	927				hypothetical protein
DOEPCFOF_04605	CDS	684	rutB_5	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
DOEPCFOF_04606	CDS	1533	rbsA_4	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
DOEPCFOF_04607	CDS	486	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DOEPCFOF_04608	CDS	1080				hypothetical protein
DOEPCFOF_04609	CDS	1590	mglA	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
DOEPCFOF_04610	CDS	1092				hypothetical protein
DOEPCFOF_04611	CDS	918				hypothetical protein
DOEPCFOF_04612	CDS	1077				Purine-binding protein
DOEPCFOF_04613	CDS	1350		3.5.4.32	COG0402	8-oxoguanine deaminase
DOEPCFOF_04614	CDS	828				hypothetical protein
DOEPCFOF_04615	CDS	2727	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
DOEPCFOF_04616	CDS	888				hypothetical protein
DOEPCFOF_04617	CDS	936				hypothetical protein
DOEPCFOF_04618	CDS	414				hypothetical protein
DOEPCFOF_04619	CDS	279				hypothetical protein
DOEPCFOF_04620	CDS	219				hypothetical protein
DOEPCFOF_04621	CDS	390				hypothetical protein
DOEPCFOF_04622	CDS	258				hypothetical protein
DOEPCFOF_04623	CDS	861				hypothetical protein
DOEPCFOF_04624	CDS	1788	clcB_2			Voltage-gated ClC-type chloride channel ClcB
DOEPCFOF_04625	CDS	648	fucA_2	4.1.2.17	COG0235	L-fuculose phosphate aldolase
DOEPCFOF_04626	CDS	573				hypothetical protein
DOEPCFOF_04627	CDS	570	yciF_4		COG3685	Protein YciF
DOEPCFOF_04628	CDS	471				hypothetical protein
DOEPCFOF_04629	CDS	2406	lon2_1	3.4.21.53	COG0466	Lon protease 2
DOEPCFOF_04630	CDS	156				hypothetical protein
DOEPCFOF_04631	CDS	303	hupA		COG0776	DNA-binding protein HU 1
DOEPCFOF_04632	CDS	1233	fadA_2	2.3.1.-	COG0183	Putative acyltransferase
DOEPCFOF_04633	CDS	1464	gghA_1	3.2.1.74	COG2723	1,4-beta-D-glucan glucohydrolase
DOEPCFOF_04634	CDS	408				hypothetical protein
DOEPCFOF_04635	CDS	978				hypothetical protein
DOEPCFOF_04636	CDS	846	yisK_3		COG0179	putative protein YisK
DOEPCFOF_04637	CDS	1626	mhpA_2	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
DOEPCFOF_04638	CDS	900				hypothetical protein
DOEPCFOF_04639	CDS	699	rspR_3		COG1802	HTH-type transcriptional repressor RspR
DOEPCFOF_04640	CDS	1074	nemA_1	1.-.-.-	COG1902	N-ethylmaleimide reductase
DOEPCFOF_04641	CDS	876	dmlR_6			HTH-type transcriptional regulator DmlR
DOEPCFOF_04642	CDS	1731	htpX_2	3.4.24.-		Protease HtpX
DOEPCFOF_04643	CDS	645				hypothetical protein
DOEPCFOF_04644	CDS	258				hypothetical protein
DOEPCFOF_04645	CDS	960	rhaR_5			HTH-type transcriptional activator RhaR
DOEPCFOF_04646	CDS	291				hypothetical protein
DOEPCFOF_04647	CDS	1206		1.6.-.-	COG1252	NADH dehydrogenase-like protein
DOEPCFOF_04648	CDS	918				hypothetical protein
DOEPCFOF_04649	CDS	753	dauE	1.1.1.362		Aklaviketone reductase DauE
DOEPCFOF_04650	CDS	2481	btuB_3			Vitamin B12 transporter BtuB
DOEPCFOF_04651	CDS	1356				hypothetical protein
DOEPCFOF_04652	CDS	621	degU_4		COG2197	Transcriptional regulatory protein DegU
DOEPCFOF_04653	CDS	846	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
DOEPCFOF_04654	CDS	501				hypothetical protein
DOEPCFOF_04655	CDS	1182				hypothetical protein
DOEPCFOF_04656	CDS	993				hypothetical protein
DOEPCFOF_04657	CDS	807	natA_1		COG4555	ABC transporter ATP-binding protein NatA
DOEPCFOF_04658	CDS	849				hypothetical protein
DOEPCFOF_04659	CDS	615				hypothetical protein
DOEPCFOF_04660	CDS	300				hypothetical protein
DOEPCFOF_04661	CDS	558				hypothetical protein
DOEPCFOF_04662	CDS	882				hypothetical protein
DOEPCFOF_04663	CDS	927				hypothetical protein
DOEPCFOF_04664	CDS	819				hypothetical protein
DOEPCFOF_04665	CDS	360				hypothetical protein
DOEPCFOF_04666	CDS	1032				hypothetical protein
DOEPCFOF_04667	CDS	738	ssuC_6		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
DOEPCFOF_04668	CDS	729	ssuB_5	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
DOEPCFOF_04669	CDS	795				hypothetical protein
DOEPCFOF_04670	CDS	351				hypothetical protein
DOEPCFOF_04671	CDS	210				hypothetical protein
DOEPCFOF_04672	CDS	867				hypothetical protein
DOEPCFOF_04673	CDS	330				hypothetical protein
DOEPCFOF_04674	CDS	393				hypothetical protein
DOEPCFOF_04675	CDS	1665	qedA_1	1.1.2.8		Quinoprotein alcohol dehydrogenase (cytochrome c)
DOEPCFOF_04676	CDS	357				hypothetical protein
DOEPCFOF_04677	CDS	924				hypothetical protein
DOEPCFOF_04678	CDS	1011				hypothetical protein
DOEPCFOF_04679	CDS	990				hypothetical protein
DOEPCFOF_04680	CDS	426				hypothetical protein
DOEPCFOF_04681	CDS	969	feaR_1		COG2207	Transcriptional activator FeaR
DOEPCFOF_04682	CDS	1806		1.1.2.7		Methanol dehydrogenase [cytochrome c] subunit 1
DOEPCFOF_04683	CDS	522				hypothetical protein
DOEPCFOF_04684	CDS	1110	flhA_1	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
DOEPCFOF_04685	CDS	564	gfa	4.4.1.22	COG3791	Glutathione-dependent formaldehyde-activating enzyme
DOEPCFOF_04686	CDS	453	iorA_4	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
DOEPCFOF_04687	CDS	2313		1.2.5.2		Membrane-bound aldehyde dehydrogenase [pyrroloquinoline-quinone]
DOEPCFOF_04688	CDS	258				hypothetical protein
DOEPCFOF_04689	CDS	1740	qedA_2	1.1.2.8		Quinoprotein alcohol dehydrogenase (cytochrome c)
DOEPCFOF_04690	CDS	654				hypothetical protein
DOEPCFOF_04691	CDS	603				hypothetical protein
DOEPCFOF_04692	CDS	852	hbd_2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
DOEPCFOF_04693	CDS	1053	pstS_1		COG0226	Phosphate-binding protein PstS
DOEPCFOF_04694	CDS	345				hypothetical protein
DOEPCFOF_04695	CDS	549	cadI			Cadmium-induced protein CadI
DOEPCFOF_04696	CDS	411	arsC_2	1.20.4.1		Arsenate reductase
DOEPCFOF_04697	CDS	804	aqpZ			Aquaporin Z
DOEPCFOF_04698	CDS	699	tupB_1			Tungstate uptake system permease protein TupB
DOEPCFOF_04699	CDS	810	tupA_1			Tungstate-binding protein TupA
DOEPCFOF_04700	CDS	273				hypothetical protein
DOEPCFOF_04701	CDS	1506				hypothetical protein
DOEPCFOF_04702	CDS	285				hypothetical protein
DOEPCFOF_04703	CDS	1317				hypothetical protein
DOEPCFOF_04704	CDS	885		3.5.2.6		Metallo-beta-lactamase L1 type 3
DOEPCFOF_04705	CDS	2010				hypothetical protein
DOEPCFOF_04706	CDS	1671	hutU	4.2.1.49	COG2987	Urocanate hydratase
DOEPCFOF_04707	CDS	1560	hutH	4.3.1.3		Histidine ammonia-lyase
DOEPCFOF_04708	CDS	1215	hutI_2	3.5.2.7	COG1228	Imidazolonepropionase
DOEPCFOF_04709	CDS	1359		3.5.4.32	COG0402	8-oxoguanine deaminase
DOEPCFOF_04710	CDS	729	yvoA		COG2188	HTH-type transcriptional repressor YvoA
DOEPCFOF_04711	CDS	945				hypothetical protein
DOEPCFOF_04712	CDS	774	ssuC_7		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
DOEPCFOF_04713	CDS	786	ssuB_6	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
DOEPCFOF_04714	CDS	1233		3.-.-.-	COG0624	putative hydrolase
DOEPCFOF_04715	CDS	921	srpA_2	1.11.1.-	COG0753	Catalase-related peroxidase
DOEPCFOF_04716	CDS	933	rhaR_6			HTH-type transcriptional activator RhaR
DOEPCFOF_04717	CDS	2514	bamA_2		COG4775	Outer membrane protein assembly factor BamA
DOEPCFOF_04718	CDS	384				hypothetical protein
DOEPCFOF_04719	CDS	1560	srpC			Solvent efflux pump outer membrane protein SrpC
DOEPCFOF_04720	CDS	1236	macA_3		COG0845	Macrolide export protein MacA
DOEPCFOF_04721	CDS	1962	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
DOEPCFOF_04722	CDS	789	ompR_3			Transcriptional regulatory protein OmpR
DOEPCFOF_04723	CDS	1329	sasA_25	2.7.-.-		Adaptive-response sensory-kinase SasA
DOEPCFOF_04724	CDS	1140	ybjJ_2			Inner membrane protein YbjJ
DOEPCFOF_04725	CDS	990				hypothetical protein
DOEPCFOF_04726	CDS	2838				hypothetical protein
DOEPCFOF_04727	CDS	627				hypothetical protein
DOEPCFOF_04728	CDS	393	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
DOEPCFOF_04729	CDS	690				hypothetical protein
DOEPCFOF_04730	CDS	516	msrA3	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 3
DOEPCFOF_04731	CDS	423	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
DOEPCFOF_04732	CDS	690				hypothetical protein
DOEPCFOF_04733	CDS	669		2.7.13.3	COG3920	Blue-light-activated histidine kinase 2
DOEPCFOF_04734	CDS	2835				hypothetical protein
DOEPCFOF_04735	CDS	708				hypothetical protein
DOEPCFOF_04736	CDS	1053	dhmA_3	3.8.1.5		Haloalkane dehalogenase
DOEPCFOF_04737	CDS	987	rhaS_8			HTH-type transcriptional activator RhaS
DOEPCFOF_04738	CDS	2397				hypothetical protein
DOEPCFOF_04739	CDS	2322	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
DOEPCFOF_04740	CDS	855	hdfR_4			HTH-type transcriptional regulator HdfR
DOEPCFOF_04741	CDS	1572	stp_3			Multidrug resistance protein Stp
DOEPCFOF_04742	CDS	351				hypothetical protein
DOEPCFOF_04743	CDS	1197	smtB_4	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
DOEPCFOF_04744	CDS	1155	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DOEPCFOF_04745	CDS	1500				hypothetical protein
DOEPCFOF_04746	CDS	468				hypothetical protein
DOEPCFOF_04747	CDS	798				hypothetical protein
DOEPCFOF_04748	CDS	774	budC_1	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
DOEPCFOF_04749	CDS	1026				hypothetical protein
DOEPCFOF_04750	CDS	771	cpnA_2	1.1.1.163		Cyclopentanol dehydrogenase
DOEPCFOF_04751	CDS	1212		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
DOEPCFOF_04752	CDS	1218				hypothetical protein
DOEPCFOF_04753	CDS	2124	pka_1	2.3.1.-	COG0454	Protein lysine acetyltransferase Pka
DOEPCFOF_04754	CDS	771	paaF_4	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
DOEPCFOF_04755	CDS	978				hypothetical protein
DOEPCFOF_04756	CDS	675	kstR2_2			HTH-type transcriptional repressor KstR2
DOEPCFOF_04757	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
DOEPCFOF_04758	CDS	918	dmlR_7			HTH-type transcriptional regulator DmlR
DOEPCFOF_04759	CDS	1083	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
DOEPCFOF_04760	CDS	516	nphA2_1	1.5.1.36		NADH-dependent flavin reductase
DOEPCFOF_04761	CDS	297				hypothetical protein
DOEPCFOF_04762	CDS	624				hypothetical protein
DOEPCFOF_04763	CDS	2199				hypothetical protein
DOEPCFOF_04764	CDS	2634	speE_2	2.5.1.16		Polyamine aminopropyltransferase
DOEPCFOF_04765	CDS	624				hypothetical protein
DOEPCFOF_04766	CDS	396				hypothetical protein
DOEPCFOF_04767	CDS	2025				hypothetical protein
DOEPCFOF_04768	CDS	162				hypothetical protein
DOEPCFOF_04769	CDS	900				hypothetical protein
DOEPCFOF_04770	CDS	993				hypothetical protein
DOEPCFOF_04771	CDS	609				hypothetical protein
DOEPCFOF_04772	CDS	618				hypothetical protein
DOEPCFOF_04773	CDS	1197	uctC_3	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
DOEPCFOF_04774	CDS	2241	caiA_2	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
DOEPCFOF_04775	CDS	810	crt_5	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
DOEPCFOF_04776	CDS	759	fadR			Fatty acid metabolism regulator protein
DOEPCFOF_04777	CDS	1140		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
DOEPCFOF_04778	CDS	1215				hypothetical protein
DOEPCFOF_04779	CDS	1149	smtB_5	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
DOEPCFOF_04780	CDS	687	nfnB_1	1.-.-.-	COG0778	Nitroreductase NfnB
DOEPCFOF_04781	CDS	1041				hypothetical protein
DOEPCFOF_04782	CDS	1245	carC_2	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
DOEPCFOF_04783	CDS	786	tsaC1_2	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
DOEPCFOF_04784	CDS	762	fabG2_1	1.-.-.-		putative oxidoreductase
DOEPCFOF_04785	CDS	1659	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
DOEPCFOF_04786	CDS	1020	adh_2	1.1.1.1		Alcohol dehydrogenase
DOEPCFOF_04787	CDS	1218			COG0683	Leu/Ile/Val-binding protein 
DOEPCFOF_04788	CDS	696	livF_17		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DOEPCFOF_04789	CDS	699	lptB_9	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DOEPCFOF_04790	CDS	1020				hypothetical protein
DOEPCFOF_04791	CDS	858	livH_18		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DOEPCFOF_04792	CDS	864				hypothetical protein
DOEPCFOF_04793	CDS	1173				hypothetical protein
DOEPCFOF_04794	CDS	1197				hypothetical protein
DOEPCFOF_04795	CDS	843				hypothetical protein
DOEPCFOF_04796	CDS	408	sufB_1		COG0719	FeS cluster assembly protein SufB
DOEPCFOF_04797	CDS	750	sufC_1		COG0396	putative ATP-dependent transporter SufC
DOEPCFOF_04798	CDS	1323	sufD_1		COG0719	FeS cluster assembly protein SufD
DOEPCFOF_04799	CDS	1248	csd_2	2.8.1.7		putative cysteine desulfurase
DOEPCFOF_04800	CDS	372				hypothetical protein
DOEPCFOF_04801	CDS	342	iscA		COG0316	Iron-binding protein IscA
DOEPCFOF_04802	CDS	438				hypothetical protein
DOEPCFOF_04803	CDS	534	fabA_1	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
DOEPCFOF_04804	CDS	1035	vdcA_1	2.7.7.65		Diguanylate cyclase VdcA
DOEPCFOF_04805	CDS	1530	rhlE_2	3.6.4.13		ATP-dependent RNA helicase RhlE
DOEPCFOF_04806	CDS	963				hypothetical protein
DOEPCFOF_04807	CDS	1515				hypothetical protein
DOEPCFOF_04808	CDS	189				hypothetical protein
DOEPCFOF_04809	CDS	96				hypothetical protein
DOEPCFOF_04810	CDS	1176	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
DOEPCFOF_04811	CDS	768				hypothetical protein
DOEPCFOF_04812	CDS	792				hypothetical protein
DOEPCFOF_04813	CDS	771	kduD_4	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
DOEPCFOF_04814	CDS	186				hypothetical protein
DOEPCFOF_04815	CDS	636				hypothetical protein
DOEPCFOF_04816	CDS	1548				hypothetical protein
DOEPCFOF_04817	CDS	783				hypothetical protein
DOEPCFOF_04818	CDS	2049	gyrB_1	5.99.1.3	COG0187	DNA gyrase subunit B
DOEPCFOF_04819	CDS	531	yabI_1		COG0586	Inner membrane protein YabI
DOEPCFOF_04820	CDS	1002				hypothetical protein
DOEPCFOF_04821	CDS	669	paiB_3		COG2808	Protease synthase and sporulation protein PAI 2
DOEPCFOF_04822	CDS	984	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
DOEPCFOF_04823	CDS	771				hypothetical protein
DOEPCFOF_04824	CDS	867	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase
DOEPCFOF_04825	CDS	399				hypothetical protein
DOEPCFOF_04826	CDS	1809	phaC_4	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
DOEPCFOF_04827	CDS	273				hypothetical protein
DOEPCFOF_04828	CDS	1221	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
DOEPCFOF_04829	CDS	1317	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
DOEPCFOF_04830	CDS	1002	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
DOEPCFOF_04831	CDS	720	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
DOEPCFOF_04832	CDS	876				hypothetical protein
DOEPCFOF_04833	CDS	927	pcpR_1			PCP degradation transcriptional activation protein
DOEPCFOF_04834	CDS	615				hypothetical protein
DOEPCFOF_04835	CDS	1203	acrA_2			Multidrug efflux pump subunit AcrA
DOEPCFOF_04836	CDS	3144	acrB		COG0841	Multidrug efflux pump subunit AcrB
DOEPCFOF_04837	CDS	687				hypothetical protein
DOEPCFOF_04838	CDS	417				hypothetical protein
DOEPCFOF_04839	CDS	744				hypothetical protein
DOEPCFOF_04840	CDS	933	pcpR_2			PCP degradation transcriptional activation protein
DOEPCFOF_04841	CDS	327				hypothetical protein
DOEPCFOF_04842	CDS	474				hypothetical protein
DOEPCFOF_04843	CDS	120				hypothetical protein
DOEPCFOF_04844	CDS	759				hypothetical protein
DOEPCFOF_04845	CDS	1287				hypothetical protein
DOEPCFOF_04846	CDS	492				hypothetical protein
DOEPCFOF_04847	CDS	666	rspR_4		COG1802	HTH-type transcriptional repressor RspR
DOEPCFOF_04848	CDS	795	crt_6	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
DOEPCFOF_04849	CDS	1254	uctC_4	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
DOEPCFOF_04850	CDS	993				hypothetical protein
DOEPCFOF_04851	CDS	483				hypothetical protein
DOEPCFOF_04852	CDS	1542				hypothetical protein
DOEPCFOF_04853	CDS	1008	pdxA2_3	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
DOEPCFOF_04854	CDS	1053				hypothetical protein
DOEPCFOF_04855	CDS	1008				hypothetical protein
DOEPCFOF_04856	CDS	2097				hypothetical protein
DOEPCFOF_04857	CDS	1017				hypothetical protein
DOEPCFOF_04858	CDS	1464				hypothetical protein
DOEPCFOF_04859	CDS	1026				hypothetical protein
DOEPCFOF_04860	CDS	942	yiaV_3		COG1566	Inner membrane protein YiaV
DOEPCFOF_04861	CDS	240	yiaW			Inner membrane protein YiaW
DOEPCFOF_04862	CDS	1083				hypothetical protein
DOEPCFOF_04863	CDS	1707	atsA_2	3.1.6.1	COG3119	Arylsulfatase
DOEPCFOF_04864	CDS	1014	pkn1_2	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
DOEPCFOF_04865	CDS	987				hypothetical protein
DOEPCFOF_04866	CDS	1077				hypothetical protein
DOEPCFOF_04867	CDS	1842	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
DOEPCFOF_04868	CDS	810	cpnA_3	1.1.1.163		Cyclopentanol dehydrogenase
DOEPCFOF_04869	CDS	798	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
DOEPCFOF_04870	CDS	1230				Tn3 family transposase TnXax1
DOEPCFOF_04871	CDS	255				hypothetical protein
DOEPCFOF_04872	CDS	252				hypothetical protein
DOEPCFOF_04873	CDS	189				hypothetical protein
DOEPCFOF_04874	CDS	531				hypothetical protein
DOEPCFOF_04875	CDS	480				hypothetical protein
DOEPCFOF_04876	CDS	504				hypothetical protein
DOEPCFOF_04877	CDS	1602				hypothetical protein
DOEPCFOF_04878	CDS	567	efp		COG0231	Elongation factor P
DOEPCFOF_04879	CDS	1065	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
DOEPCFOF_04880	CDS	1095	kamA_1	5.4.3.2		L-lysine 2,3-aminomutase
DOEPCFOF_04881	CDS	255				hypothetical protein
DOEPCFOF_04882	CDS	1086	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
DOEPCFOF_04883	CDS	579				hypothetical protein
DOEPCFOF_04884	CDS	1041				hypothetical protein
DOEPCFOF_04885	CDS	249				hypothetical protein
DOEPCFOF_04886	CDS	240				hypothetical protein
DOEPCFOF_04887	CDS	627				hypothetical protein
DOEPCFOF_04888	CDS	672				hypothetical protein
DOEPCFOF_04889	CDS	804				hypothetical protein
DOEPCFOF_04890	tRNA	75				tRNA-Glu(ttc)
DOEPCFOF_04891	CDS	399				hypothetical protein
DOEPCFOF_04892	CDS	246				hypothetical protein
DOEPCFOF_04893	CDS	168				hypothetical protein
DOEPCFOF_04894	CDS	639	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GstB
DOEPCFOF_04895	CDS	417				hypothetical protein
DOEPCFOF_04896	CDS	453	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
DOEPCFOF_04897	CDS	231				hypothetical protein
DOEPCFOF_04898	CDS	219				hypothetical protein
DOEPCFOF_04899	CDS	141				hypothetical protein
